row_id,subj_code,batch_num,bin,trial_number,word,key,rt
472,7006,1,3,49,inconstant,3,12147
473,7006,1,3,50,joystick,4,2870
474,7006,1,3,51,detergent,4,17089
475,7006,1,3,52,beanie,2,8326
476,7006,1,3,53,festival,3,4483
477,7006,1,3,54,tech,4,3073
478,7006,1,3,55,limitation,5,2285
479,7006,1,3,57,dolphin,4,3134
480,7006,1,3,58,preoccupy,4,2160
481,7006,1,3,59,neediness,5,4433
482,7006,1,3,60,demote,3,2943
483,7006,1,3,61,frostbite,4,2598
484,7006,1,3,62,boyish,7,3054
485,7006,1,3,63,salamander,4,4154
486,7006,1,3,64,utility,4,4121
487,7006,1,3,65,start,5,5338
488,7006,1,3,66,woe,6,4832
489,7006,1,3,67,clove,4,5649
490,7006,1,3,68,choice,5,2862
491,7006,1,3,69,defensible,4,4012
492,7006,1,3,70,several,3,3527
493,7006,1,3,71,methodology,4,4278
494,7006,1,3,72,peppermint,6,4324
495,7006,1,3,73,corset,2,5450
496,7006,1,3,74,option,3,4635
497,7006,1,3,75,marsh,4,5871
498,7007,1,2,1,safe,3,5753
499,7007,1,2,2,brick,4,3635
500,7007,1,2,3,tombstone,5,5344
501,7007,1,2,4,accusative,1,2838
502,7007,1,2,5,thug,4,2321
503,7007,1,2,6,frightful,5,6544
504,7007,1,2,7,Mafia,2,2201
505,7007,1,2,8,my,1,2414
506,7007,1,2,9,jigsaw,6,5363
507,7007,1,2,10,parenthesis,1,2246
508,7007,1,2,11,soul,2,1841
509,7007,1,2,12,hideous,1,2823
510,7007,1,2,13,stamina,2,2126
511,7007,1,2,14,cavern,4,2218
512,7007,1,2,15,fertilize,3,2572
513,7007,1,2,16,quite,2,2075
514,7007,1,2,17,urine,3,3658
515,7007,1,2,18,simplistic,2,3220
516,7007,1,2,19,retail,1,2519
517,7007,1,2,20,preacher,6,2874
518,7007,1,2,21,droop,7,2241
519,7007,1,2,22,invoice,2,3583
520,7007,1,2,23,column,4,2429
521,7007,1,2,24,artistic,3,1910
522,7007,1,2,25,cranky,5,2413
523,7007,1,2,26,your,1,2513
524,7007,1,2,27,two,2,4209
525,7007,1,2,28,excite,3,2576
526,7007,1,2,29,bought,2,3241
527,7007,1,2,30,circus,3,1877
528,7007,1,2,31,sent,1,1822
529,7007,1,2,32,cup,4,2149
530,7007,1,2,33,elaborate,1,2715
531,7007,1,2,34,pickax,5,2781
532,7007,1,2,35,misunderstanding,3,3004
533,7007,1,2,36,advised,2,1767
534,7007,1,2,37,pumpkin,3,2926
535,7007,1,2,38,happiness,2,3120
536,7007,1,2,39,implicate,1,1940
537,7007,1,2,40,whisper,5,2200
538,7007,1,2,41,traitor,3,2392
539,7007,1,2,42,nostalgic,2,2317
540,7007,1,2,43,alternate,1,1978
541,7007,1,2,44,grandfather,4,3327
542,7007,1,2,45,contradictive,2,2552
543,7007,1,2,46,floating,3,2085
544,7007,1,2,47,deluxe,3,15072
545,7007,1,2,48,tear,5,4235
546,7007,1,2,49,bayonet,2,2234
547,7007,1,2,50,ligament,3,2070
548,7007,1,2,51,mandolin,3,2535
549,7007,1,2,52,pensive,2,1637
550,7007,1,2,53,opening,3,1968
551,7007,1,2,54,avoid,1,2132
552,7007,1,2,55,rekindle,4,3514
553,7007,1,2,56,veggie,3,2645
554,7007,1,2,57,hump,5,2124
555,7007,1,2,58,divulge,2,1615
556,7007,1,2,59,strategy,1,1757
557,7007,1,2,60,lash,6,1905
558,7007,1,2,61,motel,3,1847
559,7007,1,2,62,guidebook,2,1662
560,7007,1,2,63,childlike,3,1848
561,7007,1,2,65,melt,4,2271
562,7007,1,2,66,detach,3,2564
563,7007,1,2,67,dilute,4,2741
564,7007,1,2,68,entity,2,1705
565,7007,1,2,69,complimentary,1,1762
566,7007,1,2,71,snappy,6,2314
567,7007,1,2,73,surreal,2,2206
568,7007,1,2,74,geyser,4,2252
569,7007,1,2,75,integrity,1,2455
570,7008,1,4,1,basin,2,5877
571,7008,1,4,2,mash,7,4403
572,7008,1,4,3,utterly,1,4230
573,7008,1,4,4,sofa,1,5388
574,7008,1,4,5,January,1,2878
575,7008,1,4,6,court,7,2694
576,7008,1,4,7,aim,2,25580
577,7008,1,4,8,innocent,7,2092
578,7008,1,4,9,chalet,1,2335
579,7008,1,4,10,hussy,1,2595
580,7008,1,4,11,kelp,1,2275
581,7008,1,4,12,times,7,2384
582,7008,1,4,13,fallacy,5,3467
583,7008,1,4,14,prostitute,7,3656
584,7008,1,4,15,foam,3,2819
585,7008,1,4,16,mini,7,2203
586,7008,1,4,17,multimedia,7,5848
587,7008,1,4,18,bulky,7,3698
588,7008,1,4,19,shake,7,2866
589,7008,1,4,20,ground,7,5666
590,7008,1,4,21,sticker,6,2478
591,7008,1,4,22,momentary,7,6916
592,7008,1,4,24,newish,7,2798
593,7008,1,4,25,coleslaw,1,2542
594,7008,1,4,26,pervasive,2,3612
595,7008,1,4,27,learning,7,2552
596,7008,1,4,28,payroll,7,2011
597,7008,1,4,29,diagram,1,3528
598,7008,1,4,31,radiator,3,4372
599,7008,1,4,32,plumber,1,7034
600,7008,1,4,33,audacity,2,3575
601,7008,1,4,34,aristocracy,4,3618
602,7008,1,4,35,dwell,6,2191
603,7008,1,4,36,brassiere,3,3673
604,7008,1,4,38,distinct,1,3756
605,7008,1,4,39,strung,2,6622
606,7008,1,4,40,crumb,1,3089
607,7008,1,4,41,speeding,7,2925
608,7008,1,4,42,wrongful,7,11905
609,7008,1,4,43,actor,7,2747
610,7008,1,4,44,comedian,7,2362
611,7008,1,4,45,ethnic,1,3481
612,7008,1,4,46,nun,1,6586
613,7008,1,4,47,haystack,7,2680
614,7008,1,4,48,scaffold,1,4723
615,7008,1,4,49,swept,7,4351
616,7008,1,4,50,template,2,6081
617,7008,1,4,51,glider,6,2412
618,7008,1,4,52,under,7,2711
619,7008,1,4,53,literality,3,3759
620,7008,1,4,54,slobber,1,2920
621,7008,1,4,55,homeless,7,2340
622,7008,1,4,56,hairpin,7,3762
623,7008,1,4,57,intro,7,3590
624,7008,1,4,58,embellish,1,4505
625,7008,1,4,59,depressive,5,3139
626,7008,1,4,60,defy,6,8719
627,7008,1,4,62,owl,1,2316
628,7008,1,4,63,putrid,1,2147
629,7008,1,4,64,chose,6,8232
630,7008,1,4,65,down,1,6316
631,7008,1,4,66,round,7,3347
632,7008,1,4,67,frugality,1,12920
633,7008,1,4,68,twinge,1,2440
634,7008,1,4,69,want,7,3874
635,7008,1,4,70,tournament,1,2905
636,7008,1,4,71,fight,7,2159
637,7008,1,4,72,connected,7,4333
638,7008,1,4,73,make,5,2803
639,7008,1,4,74,reportedly,3,2350
640,7008,1,4,75,belt,3,4595
641,7009,1,2,1,parenthesis,2,5663
642,7009,1,2,2,pickax,3,3316
643,7009,1,2,3,complimentary,3,6007
644,7009,1,2,4,two,6,1593
645,7009,1,2,5,dilute,3,2985
646,7009,1,2,6,surreal,4,2259
647,7009,1,2,7,motel,5,2138
648,7009,1,2,8,ligament,5,3269
649,7009,1,2,9,stamina,3,1335
650,7009,1,2,10,snappy,6,2322
651,7009,1,2,11,thug,6,17103
652,7009,1,2,12,fertilize,3,2013
653,7009,1,2,13,detach,5,4218
654,7009,1,2,14,hideous,5,2007
655,7009,1,2,15,contradictive,3,2015
656,7009,1,2,16,guidebook,4,1617
657,7009,1,2,17,melt,6,2177
658,7009,1,2,19,advised,3,1448
659,7009,1,2,20,veggie,5,1297
660,7009,1,2,21,alternate,4,1210
661,7009,1,2,22,strategy,5,1598
662,7009,1,2,23,happiness,5,1760
663,7009,1,2,24,artistic,3,1490
664,7009,1,2,25,elaborate,6,1687
665,7009,1,2,26,nostalgic,2,2725
666,7009,1,2,27,quite,6,1810
667,7009,1,2,28,my,7,1666
668,7009,1,2,30,cranky,6,1746
669,7009,1,2,31,entity,3,1729
670,7009,1,2,32,whisper,2,182
671,7009,1,2,33,safe,5,1978
672,7009,1,2,35,brick,5,1683
673,7009,1,2,36,misunderstanding,2,1707
674,7009,1,2,37,divulge,5,7516
675,7009,1,2,38,lash,6,1296
676,7009,1,2,39,preacher,5,2312
677,7009,1,2,40,column,2,2100
678,7009,1,2,41,invoice,3,1579
679,7009,1,2,42,tombstone,2,3168
680,7009,1,2,43,simplistic,2,1884
681,7009,1,2,44,urine,3,1390
682,7009,1,2,45,integrity,2,2248
683,7009,1,2,46,grandfather,3,1894
684,7009,1,2,47,retail,3,1821
685,7009,1,2,48,avoid,5,1370
686,7009,1,2,49,cavern,3,1708
687,7009,1,2,50,traitor,4,2648
688,7009,1,2,51,sent,5,1042
689,7009,1,2,52,rekindle,2,1426
690,7009,1,2,53,floating,2,1806
691,7009,1,2,54,deluxe,3,1528
692,7009,1,2,55,mandolin,2,1524
693,7009,1,2,56,hump,6,2225
694,7009,1,2,57,circus,2,1904
695,7009,1,2,58,pumpkin,5,2549
696,7009,1,2,59,soul,6,2145
697,7009,1,2,60,pensive,5,1768
698,7009,1,2,61,jigsaw,3,1479
699,7009,1,2,62,geyser,2,2467
700,7009,1,2,63,bought,6,1486
